Run,Cell,Species,CellLine,Strain,Barcode.1st,Barcode.2nd,Remark,TotalReads,UniqReads,Length.Median,Length.Mean,Length.Std,Background,GC.Median,GC.Mean,GC.Std,Spikiness,GenomicDepth,GenomicCoverage
20220929_P2,20220929_P2.C71,Mouse,epithelium,B6D2F1,27,13,,304959,176700,2034.0,2346.564719864177,1137.775683393168,0.02087,0.4161849710982659,0.4197060038487519,0.0522532461777017,0.2258025917461381,0.2676002254334557,0.1483850372865973
20220929_P2,20220929_P2.C72,Mouse,epithelium,B6D2F1,28,9,,2834,1731,2122.0,2346.717504332756,1000.666424634545,0.190285,0.4164948453608248,0.4195793443937729,0.0515724400108753,1.245224892174985,0.002484424929625,0.0015218390179876
20220929_P2,20220929_P2.C73,Mouse,epithelium,B6D2F1,28,11,,107127,67907,2332.0,2606.797222672184,1183.19523318789,0.010358,0.4152005629838142,0.4186458210819453,0.0519417331655079,0.3262140702898997,0.1087382869280494,0.0657748083808906
20220929_P2,20220929_P2.C74,Mouse,epithelium,B6D2F1,28,12,,156841,81065,2176.0,2434.604995990871,1083.518464805001,0.006221,0.4136321195144724,0.4175957659084829,0.0517341972745722,0.2509386980751749,0.1458862811961519,0.0711491857505968
20220929_P2,20220929_P2.C75,Mouse,epithelium,B6D2F1,28,13,,197460,108870,2076.0,2313.149582070359,1011.939193000382,0.008791,0.4174840245345834,0.421163718665847,0.0520884735262844,0.2528835986535122,0.1762904077538185,0.0914873520706438
20220929_P2,20220929_P2.C76,Mouse,epithelium,B6D2F1,29,9,,215050,126862,2121.0,2409.191184121329,1127.374706866713,0.002798,0.4135568706582296,0.4172541669341553,0.0521457744136017,0.2362135434126718,0.192841096853418,0.110477536566668
20220929_P2,20220929_P2.C77,Mouse,epithelium,B6D2F1,29,11,,250477,131807,2290.0,2617.109250646779,1266.23195120153,0.285606,0.4241741741741742,0.4270789350179041,0.052224286707554,0.4089779092453899,0.2478820026190341,0.1199717795592017
20220929_P2,20220929_P2.C78,Mouse,epithelium,B6D2F1,29,12,,157090,99558,2202.0,2457.797163462504,1076.969610888938,0.002802,0.4139051332033788,0.418061003078344,0.0513266328466853,0.2249604751527582,0.1469023919266542,0.0892090901514405
20220929_P2,20220929_P2.C79,Mouse,epithelium,B6D2F1,29,13,,220884,92105,2403.0,2742.525563215895,1352.297114398121,0.004014,0.4145249221183801,0.4186316527496022,0.0517659155532839,0.3673835543024909,0.2178669398316234,0.0897905668301503
20220929_P2,20220929_P2.C80,Mouse,epithelium,B6D2F1,29,16,,153358,96532,2175.0,2452.132422409149,1125.482412110563,0.005573,0.414936337991868,0.4187604633318578,0.0510937203548982,0.2693005662811291,0.1430073067484756,0.0868752341779346
20220929_P2,20220929_P2.C81,Mouse,epithelium,B6D2F1,30,9,,217372,131391,2153.0,2439.449688334817,1123.434564440461,0.015539,0.4137353433835846,0.4174534061349041,0.0521956412553676,0.2209137631014528,0.1981098287094417,0.1155865320551756
20220929_P2,20220929_P2.C82,Mouse,epithelium,B6D2F1,30,11,,161788,107458,2324.0,2612.993513744905,1201.528461816014,0.005025,0.4132739459639161,0.4170219376381101,0.051157736262579,0.2266896212493852,0.1610959303180873,0.1024001172694519
20220929_P2,20220929_P2.C83,Mouse,epithelium,B6D2F1,30,12,,247276,97559,2211.0,2513.616283479741,1194.346378532258,0.00282,0.4135135135135135,0.417592377554007,0.0520989322903953,0.2823351951643403,0.2280138548452366,0.0871318278992864
20220929_P2,20220929_P2.C84,Mouse,epithelium,B6D2F1,30,13,,189871,88817,2471.0,2790.835099136426,1332.052719554204,0.026863,0.4133034379671151,0.4171880825228077,0.0509173896538345,0.3035760498764851,0.2007662381262345,0.0902201930560687
20220929_P2,20220929_P2.C85,Mouse,epithelium,B6D2F1,7,9,,56630,36874,2808.0,3147.281770353095,1491.185035016335,0.01582,0.4130937531612542,0.4173920489564915,0.0505771015282048,0.5182809682854018,0.0655985766012035,0.0418152416928731
20220929_P2,20220929_P2.C86,Mouse,epithelium,B6D2F1,7,11,,20660,19000,2630.0,2841.937157894737,1171.233173714254,0.007778,0.4107147384855487,0.4155429783403592,0.0506563010785405,0.4517558622237182,0.0222818629979413,0.0203644097964162
