	Run	Cell	Species	CellLine	Barcode.1st	Barcode.2nd	Remark	TotalReads	UniqReads	Length.Median	Length.Mean	Length.Std	Background	GC.Median	GC.Mean	GC.Std	Spikiness	GenomicDepth	GenomicCoverage
492	20220708_GM12878	20220708_GM12878.sc090	Human	HG001	8	13		207752	100884	2939.0	3433.602424566829	1902.715836572173	0.164255	0.4071656109969341	0.4188726353015067	0.0681644368006805	0.5115751342798851	0.2173722508380641	0.1033969765668875
493	20220708_GM12878	20220708_GM12878.sc091	Human	HG001	8	14		166062	44192	3278.0	3772.461984069515	2080.318611585501	0.007056999999999999	0.4085460265075129	0.4196988263101383	0.06802307024145446	0.6350650290760804	0.1763271431756828	0.0505633861017483
494	20220708_GM12878	20220708_GM12878.sc092	Human	HG001	8	15		128433	31793	3469.0	3994.058880885729	2215.230543507825	0.01128	0.4106104651162791	0.4226993429725762	0.06904968607570755	0.6989888343598696	0.1450998539680077	0.03903153829356477
495	20220708_GM12878	20220708_GM12878.sc093	Human	HG001	8	16		67651	18891	3704.0	4266.604203059658	2395.487714335182	0.020947	0.4099656357388316	0.4229901426650407	0.07072570868013878	0.7713773394598229	0.08052184189417623	0.02476413054225854
496	20220708_GM12878	20220708_GM12878.sc094	Human	HG001	8	18		277557	116781	2703.0	3162.505775768318	1737.613162585476	0.153298	0.4083804456268706	0.419435995900522	0.06805445221933418	0.4931608166029531	0.2675159081185349	0.1094424495403798
497	20220708_GM12878R2	20220708_GM12878R2.C01	Human	HG001	19	9		138234	85959	2462.0	2697.094184436766	1182.396600888037	0.009961	0.3981154299175501	0.4092527142408288	0.06552481042338734	0.4035959135116573	0.121455952745753	0.07304379437472869
498	20220708_GM12878R2	20220708_GM12878R2.C02	Human	HG001	19	11		162496	97019	2657.0	2856.814057040373	1108.173714642278	0.006529000000000001	0.3987945755901557	0.4100567155594867	0.06520635658321633	0.3356473673329489	0.1571620816693258	0.08668975549850161
499	20220708_GM12878R2	20220708_GM12878R2.C03	Human	HG001	19	14		824571	206534	2087.0	2381.503021294315	1180.128871811949	0.003937	0.3989824415826651	0.4101160655473717	0.06747180317118225	0.3253014494961033	0.6224880836776128	0.145429452054391
500	20220708_GM12878R2	20220708_GM12878R2.C04	Human	HG001	19	15		487745	116079	2568.0	2843.384178016695	1352.09789801028	0.008820999999999999	0.3966708542713568	0.4082513715718893	0.06632647428971597	0.3976338243178163	0.4226829574527091	0.09877980161987546
501	20220708_GM12878R2	20220708_GM12878R2.C05	Human	HG001	19	16		594130	215736	2263.0	2549.227361219268	1220.836656349829	0.0157	0.3978931684721761	0.4091663231266349	0.06691927147789271	0.2537548479231571	0.4819112965325241	0.1639954989213394
502	20220708_GM12878R2	20220708_GM12878R2.C06	Human	HG001	19	18		99328	63278	2194.0	2417.146038117513	1052.829008211969	0.004372999999999999	0.3988439257088958	0.4101183047397143	0.0668725232424952	0.337751332921061	0.07858060222619945	0.0484866032011791
503	20220708_GM12878R2	20220708_GM12878R2.C07	Human	HG001	20	9		11984	11110	2197.0	2409.666696669667	1050.69306520112	0.012362	0.3950791001975403	0.4059183247299862	0.06497244445218105	0.6111641221374046	0.009501948013229608	0.008765232229327494
504	20220708_GM12878R2	20220708_GM12878R2.C08	Human	HG001	20	11		567967	199068	2117.0	2417.632427110334	1197.076724092595	0.007368	0.3971056531425998	0.4080700495122141	0.06642108851916374	0.3164901745261521	0.4272290287851889	0.1419412434662357
505	20220708_GM12878R2	20220708_GM12878R2.C09	Human	HG001	20	12		885280	265161	1924.0	2200.610945802739	1083.564112553102	0.005846000000000001	0.3978102189781022	0.4091185543421658	0.06822853268055915	0.2363124089682672	0.6120427225986004	0.1714653739233742
506	20220708_GM12878R2	20220708_GM12878R2.C10	Human	HG001	20	13		749626	257877	2016.0	2310.504686342714	1148.660952283359	0.012904	0.3981010512037979	0.4096367126753503	0.06782831783972416	0.260644207361903	0.539518256644596	0.1766831255959245
507	20220708_GM12878R2	20220708_GM12878R2.C11	Human	HG001	20	14		678321	231671	2058.0	2338.659556008305	1134.136058395175	0.007677	0.3979416809605489	0.4091730191818025	0.06782345440212577	0.2796807145564389	0.4973026247323149	0.1614579938298899
508	20220708_GM12878R2	20220708_GM12878R2.C12	Human	HG001	20	15		499352	185238	2307.0	2596.75150347121	1258.706739034033	0.015559	0.3985560438097141	0.4096120892136436	0.06658512400474577	0.3144998460011635	0.4020404014241771	0.1442592039782579
509	20220708_GM12878R2	20220708_GM12878R2.C13	Human	HG001	20	16		362113	147350	2299.0	2574.450580251103	1216.489782066379	0.004468	0.40545336274225	0.4167710684477363	0.06845822625392492	0.3236013973823486	0.3014933426529157	0.1190630663603524
510	20220708_GM12878R2	20220708_GM12878R2.C14	Human	HG001	20	18		17361	15720	2688.0	2879.700699745547	1208.223335015867	0.013914	0.406427711156255	0.4185949394188453	0.0685639319864464	0.6098525469168901	0.01647678675559324	0.0147769253946155
511	20220708_GM12878R2	20220708_GM12878R2.C15	Human	HG001	21	9		34043	29573	2148.0	2373.377574138573	1032.700354564623	0.018828	0.3955981941309255	0.4070982088588166	0.0656632242497393	0.4650602409638554	0.02676873435060394	0.02285482059650889
512	20220708_GM12878R2	20220708_GM12878R2.C16	Human	HG001	21	11		141470	97754	2396.0	2607.720144444217	1098.247776525052	0.015079	0.3973997115235837	0.4088648624694035	0.06561910749040238	0.272517895374235	0.1222070591307325	0.0800669847436693
513	20220708_GM12878R2	20220708_GM12878R2.C17	Human	HG001	21	12		720905	176256	2182.0	2486.782963416848	1248.771075194648	0.008032	0.3981238957874792	0.4100382694176873	0.06849135254015835	0.3904593533694903	0.5489903097171299	0.1287714786121076
514	20220708_GM12878R2	20220708_GM12878R2.C18	Human	HG001	21	13		136915	90428	2168.0	2400.786393594904	1057.546751619793	0.005738	0.3954245972208039	0.40643315034921	0.06503168849038607	0.3345302559721052	0.1100360756609019	0.06920519223293824
515	20220708_GM12878R2	20220708_GM12878R2.C19	Human	HG001	21	14		539	536	1872.0	2136.69776119403	1037.220178986352	0.05969500000000001	0.3997025024895939	0.4101260091560764	0.06980898295404768	1.727272727272727	0.0004878042634997951	0.0004848720911390182
516	20220708_GM12878R2	20220708_GM12878R2.C20	Human	HG001	21	16		804710	157513	1899.0	2197.402081098069	1126.761610915093	0.091545	0.4013544018058691	0.4125290714150235	0.06985612177396247	0.4186866811648013	0.562481058053506	0.09917743097459132
517	20220708_GM12878R2	20220708_GM12878R2.C21	Human	HG001	21	18		4665	4574	1838.0	2023.037385220813	886.9941678655678	0.069862	0.3964927541319748	0.406680552848246	0.06668253143065737	0.8839471855455178	0.003126458170967187	0.003051435601987831
518	20220708_GM12878R2	20220708_GM12878R2.C22	Human	HG001	22	9		57080	43797	2480.0	2683.722195584172	1122.175681654275	0.016366	0.3982392542723977	0.4099857275219441	0.06564310573156533	0.4298828360913154	0.05024840435545341	0.03748718328504592
519	20220708_GM12878R2	20220708_GM12878R2.C23	Human	HG001	22	11		15439	12281	2619.0	2828.372282387428	1235.653603769875	0.010523	0.3977354421279655	0.4080112846576575	0.06336337569645469	0.6791430046463603	0.01434040597353117	0.01131362635849067
520	20220708_GM12878R2	20220708_GM12878R2.C24	Human	HG001	22	12		257015	132969	2361.0	2635.290210500192	1232.487784125115	0.006469	0.3979388297872341	0.4089862259331617	0.06605028239073264	0.362360198087486	0.2195710235870964	0.1079149220012135
521	20220708_GM12878R2	20220708_GM12878R2.C25	Human	HG001	22	13		176084	115342	2360.0	2600.070746128903	1149.975532566144	0.00473	0.3978494623655914	0.4090777854580749	0.06554823173860072	0.2976144706248512	0.1505110034512183	0.0939339454026209
522	20220708_GM12878R2	20220708_GM12878R2.C26	Human	HG001	22	14		474483	173715	2227.0	2530.459488242236	1227.808548944887	0.039414	0.4004289215686275	0.4117069545338133	0.06772070459111634	0.3830597105679193	0.3934583607500435	0.1320171475025745
523	20220708_GM12878R2	20220708_GM12878R2.C27	Human	HG001	22	15		15870	13120	2624.0	2806.438719512195	1146.293286969264	0.005681	0.3937821995923177	0.4038756730269581	0.06176333885996535	0.7887528888128049	0.01390680794220463	0.0112957724548989
524	20220708_GM12878R2	20220708_GM12878R2.C28	Human	HG001	22	16		954	905	2891.0	3014.478453038674	1258.278474843292	0.038205	0.4055649241146712	0.4135089606664821	0.06563231625585632	1.580645161290323	0.001012822768168259	0.000963123316217848
525	20220708_GM12878R2	20220708_GM12878R2.C29	Human	HG001	22	18		196	194	2878.0	3132.40206185567	1329.417360635341	0.0	0.4170294674976367	0.4252247709561502	0.07237096425971783	1.813186813186813	0.0002172040589271034	0.000215881277018677
526	20220708_GM12878R2	20220708_GM12878R2.C30	Human	HG001	23	9		62783	35558	2806.0	3013.237752404523	1314.101146345227	0.016662	0.409307750569911	0.4220029895469412	0.06996166238387083	0.4893755935422602	0.0611514385834819	0.03399056600568993
527	20220708_GM12878R2	20220708_GM12878R2.C31	Human	HG001	23	11		870285	159769	1806.0	2079.216024385207	1052.273459977017	0.004581	0.3968253968253968	0.4080323240464921	0.06873678412617445	0.4052311164175971	0.5786217107261761	0.09770465958035066
528	20220708_GM12878R2	20220708_GM12878R2.C32	Human	HG001	23	12		699	694	1628.0	1803.246397694525	830.1341710120337	0.05321	0.3993288215849192	0.4091016744822336	0.06854825072290832	1.657575757575758	0.0004505816745094578	0.0004480348932490061
529	20220708_GM12878R2	20220708_GM12878R2.C33	Human	HG001	23	18		2359	2029	3167.0	3264.731887629374	1384.995768773461	0.112252	0.401123595505618	0.4127614417927184	0.0650425102191898	1.293085655314757	0.002606620185295332	0.002197345967178935
530	20220708_GM12878R2	20220708_GM12878R2.C34	Human	HG001	26	9		652	459	2003.0	2244.442265795207	1039.104337402558	0.124066	0.4026348291477975	0.4171847677160786	0.0705386467003808	1.74537037037037	0.0005160449442015981	0.0003574547672882936
531	20220708_GM12878R2	20220708_GM12878R2.C35	Human	HG001	26	11		522223	174699	2546.0	2809.584084625556	1306.093897152467	0.321676	0.4109438119720896	0.421999766329954	0.06904663003449861	0.4580891704603535	0.4525900508375453	0.1354522197710336
532	20220708_GM12878R2	20220708_GM12878R2.C36	Human	HG001	26	12		321508	119169	2759.0	3012.353800065453	1319.586068851242	0.007537	0.4014028056112224	0.4129816313156262	0.06676333679163231	0.3888498956065923	0.3203189918172155	0.1080529226238093
533	20220708_GM12878R2	20220708_GM12878R2.C37	Human	HG001	26	14		12620	9877	2802.0	2990.066518173534	1284.740500655387	0.212385	0.4025513819985826	0.4121220880638409	0.06452937258891728	0.8156792966296839	0.01268400232867772	0.00976211796245442
534	20220708_GM12878R2	20220708_GM12878R2.C38	Human	HG001	26	15		8611	8000	2530.0	2707.50925	1160.673517581253	0.032808	0.3963039390055131	0.4081053550066556	0.06496642247666183	0.7295871257090094	0.00773243590651567	0.007141788567025322
535	20220708_GM12878R2	20220708_GM12878R2.C39	Human	HG001	26	16		285722	92396	2633.0	2912.916251785792	1368.860217682378	0.006291	0.3997556877488728	0.4113668117966273	0.06700021165751283	0.423827747935996	0.266690283859961	0.08183835980591872
536	20220708_GM12878R2	20220708_GM12878R2.C40	Human	HG001	26	18		1760	1607	3066.0	3232.887367766024	1293.482593638499	0.292242	0.4144271570014144	0.4249975131701305	0.06882857808049538	1.351194318915429	0.001923560720814116	0.001744798728492638
537	20220708_GM12878R2	20220708_GM12878R2.C41	Human	HG001	27	9		582147	132546	2302.0	2598.599195750909	1284.006671598989	0.008395999999999999	0.3985568972386749	0.4096528023474417	0.06721598605060816	0.386751251235296	0.4568121793849958	0.1027255268353907
538	20220708_GM12878R2	20220708_GM12878R2.C42	Human	HG001	27	11		27661	24006	2384.0	2589.936765808548	1111.883439359281	0.01282	0.4001263394462388	0.4113483547082008	0.06681633479657854	0.4849200104904275	0.02371697248791926	0.02039818120138025
539	20220708_GM12878R2	20220708_GM12878R2.C43	Human	HG001	27	12		96822	52973	2578.0	2833.699960357163	1271.693550871018	0.007363	0.4053547523427041	0.4173250820404963	0.06881536050073188	0.4819060062556914	0.08945391438300603	0.04770512535401712
540	20220708_GM12878R2	20220708_GM12878R2.C44	Human	HG001	27	13		97566	44363	2620.0	2873.665847665848	1319.600129040655	0.008961	0.4069767441860465	0.4190719751662003	0.06926134621149181	0.5509293853913694	0.08842051214747149	0.04074276556156898
541	20220708_GM12878R2	20220708_GM12878R2.C45	Human	HG001	27	14		325241	83235	2518.0	2804.549288160029	1360.977949250094	0.008118	0.4050573636150784	0.417134765291399	0.06922622185967554	0.5216361541415951	0.2715214152154456	0.06980077696111912
542	20220708_GM12878R2	20220708_GM12878R2.C46	Human	HG001	27	15		491273	136772	2465.0	2744.846189278507	1317.612957808109	0.10321	0.4034052906766061	0.4147873179467697	0.06834906007887392	0.4096178716590713	0.4081273790713492	0.1103382977617777
543	20220708_GM12878R2	20220708_GM12878R2.C47	Human	HG001	27	16		197183	93275	2595.0	2848.112623961405	1233.365733190255	0.003858	0.3987730061349693	0.4101450459356641	0.06567535073878893	0.3922434841860201	0.1849667163410983	0.08204340491476095
544	20220708_GM12878R2	20220708_GM12878R2.C48	Human	HG001	27	18		4050	3332	2940.5	3098.314825930372	1209.042850468911	0.017167	0.4133980644219861	0.4257421809043322	0.07081994884732508	1.081639135959339	0.00408647435839514	0.003401164808148578
545	20220708_GM12878R2	20220708_GM12878R2.C49	Human	HG001	28	9		749	710	1909.5	2117.829577464789	1021.076895187496	0.139394	0.4000320405151072	0.4108174650213789	0.06900348234061371	1.62848751835536	0.0005961019452983789	0.0005610929203535914
546	20220708_GM12878R2	20220708_GM12878R2.C50	Human	HG001	28	11		670732	203111	2123.0	2412.87656995436	1179.285107448957	0.00546	0.3975866336633663	0.4089564171714721	0.06744317717537608	0.255657140487815	0.5053581905547249	0.1457945989915201
547	20220708_GM12878R2	20220708_GM12878R2.C51	Human	HG001	28	12		785003	233869	2083.0	2373.167598099791	1168.836145821791	0.014529	0.3969005596211795	0.4083001221760592	0.06725756899724572	0.2393442474756149	0.5818376718062829	0.1636330417219167
548	20220708_GM12878R2	20220708_GM12878R2.C52	Human	HG001	28	13		750338	226510	2088.0	2359.323575118096	1129.979255669299	0.008166	0.3971416531416471	0.4083986507150205	0.06716381595913297	0.2309451503521258	0.5570057329520954	0.1585037199155959
549	20220708_GM12878R2	20220708_GM12878R2.C53	Human	HG001	28	14		700023	191352	2230.0	2511.680776788327	1213.906826200697	0.006634999999999999	0.398071182447096	0.4095012275157643	0.0673217089964738	0.2758888833738687	0.5453724538932609	0.1425220626370159
550	20220708_GM12878R2	20220708_GM12878R2.C54	Human	HG001	28	15		497295	119630	2507.0	2789.711493772465	1335.151426415546	0.028032	0.3993095512082854	0.4108598673548428	0.06721179832211391	0.374723622534713	0.41794141596284	0.1001475504610185
551	20220708_GM12878R2	20220708_GM12878R2.C55	Human	HG001	28	16		884431	213467	1877.0	2129.155565028786	1021.303786579907	0.01366	0.3971109984794729	0.4084215749826009	0.06810880937971332	0.2399857715945695	0.5972091968861225	0.1337872283046395
552	20220708_GM12878R2	20220708_GM12878R2.C56	Human	HG001	28	18		147938	49191	2785.0	3035.747372486837	1408.45100083024	0.005781000000000001	0.400164338537387	0.4119239161969411	0.06663180819938971	0.5192134300802885	0.1398490563999082	0.04595255202094464
553	20220708_GM12878R2	20220708_GM12878R2.C57	Human	HG001	29	9		26598	9299	2799.0	3036.585976986773	1356.511678524229	0.009598	0.4044011544011544	0.4174810652294315	0.06995355586732288	1.013198316076914	0.02464928329870985	0.00882067985214792
554	20220708_GM12878R2	20220708_GM12878R2.C58	Human	HG001	29	11		511014	107669	2532.0	2806.290984405911	1344.281179516056	0.007929	0.40542966120709	0.4178816215376555	0.06979273640463693	0.4225112186195014	0.4364393619962752	0.08974491179417192
555	20220708_GM12878R2	20220708_GM12878R2.C59	Human	HG001	29	12		141595	73959	2612.0	2858.531929853027	1252.318808897209	0.002515	0.4032697547683924	0.4151304129657742	0.06756025828186718	0.4473537683994118	0.1339109047609054	0.06621430825106883
556	20220708_GM12878R2	20220708_GM12878R2.C60	Human	HG001	29	13		303987	84878	2426.0	2702.812919720069	1289.019301379657	0.062585	0.4105384501297372	0.4222183715689421	0.07014450474131935	0.4747680306223805	0.2545099442211704	0.07036689283533534
557	20220708_GM12878R2	20220708_GM12878R2.C61	Human	HG001	29	14		645729	151842	2131.0	2411.117767152698	1177.380846451997	0.005364	0.3985962175329119	0.4100972137109345	0.06814200149217424	0.3669257310145332	0.4792910513109634	0.1085070663833896
558	20220708_GM12878R2	20220708_GM12878R2.C62	Human	HG001	29	15		516287	103672	2576.0	2848.576761324176	1345.385933387537	0.006693999999999999	0.4016987547915755	0.4137749063711038	0.06839806712358519	0.4302183477269024	0.4385557069628571	0.08786904009158991
559	20220708_GM12878R2	20220708_GM12878R2.C63	Human	HG001	29	18		3784	3402	3118.0	3262.791299235744	1213.470186990845	0.016434	0.3976465360761221	0.4093741892207433	0.06361112732599808	1.069316081330869	0.004078162710621341	0.003670590056821542
560	20220708_GM12878R2	20220708_GM12878R2.C64	Human	HG001	30	9		425851	93258	2455.0	2736.167395826631	1322.312269024917	0.014451	0.4027890270963619	0.4153417648425011	0.06990462779127439	0.3700610307414105	0.3524629101048525	0.07631286951367394
561	20220708_GM12878R2	20220708_GM12878R2.C65	Human	HG001	30	12		718998	220331	2115.0	2413.406592808093	1189.821451652322	0.011512	0.3986186482486433	0.4099706769925337	0.06783929497368206	0.2472989310409091	0.5499783836288348	0.1572290040686803
562	20220708_GM12878R2	20220708_GM12878R2.C66	Human	HG001	30	13		737551	185092	2097.0	2400.675961143647	1206.87207409009	0.015546	0.4017305315203956	0.4130025473852398	0.06830579569636308	0.3462877726635982	0.5431534359375549	0.131785899624995
563	20220708_GM12878R2	20220708_GM12878R2.C67	Human	HG001	30	14		603418	168086	2424.0	2706.18441155123	1297.073475736339	0.020592	0.4001545280478255	0.4117207073213719	0.06718205103372407	0.3634324664666044	0.50309377714479	0.135350378781469
564	20220708_GM12878R2	20220708_GM12878R2.C68	Human	HG001	30	15		394635	113110	2719.0	2970.822456016268	1363.082538070401	0.012394	0.4007849443352832	0.4126357055609596	0.06706970244162687	0.4089980884889737	0.3538609824082034	0.101405999533937
565	20220708_GM12878R2	20220708_GM12878R2.C69	Human	HG001	30	16		603420	133466	2282.0	2591.94119101494	1314.761242595459	0.012203	0.4025974025974026	0.4141324874391334	0.06885882847565206	0.4836262515656879	0.4724645474465944	0.1026684152134511
566	20220708_GM12878R2	20220708_GM12878R2.C70	Human	HG001	30	18		346423	110587	2448.0	2731.154385235154	1304.84049027011	0.014976	0.3998323554065382	0.4112331808974273	0.06714086273420015	0.3992685535311867	0.2906844562011331	0.09158685864514822
567	20220708_GM12878R2	20220708_GM12878R2.C71	Human	HG001	7	9		6193	6024	1994.0	2195.90687250996	963.7156637740712	0.030161	0.394979456877858	0.4071887918405486	0.06632765876122004	0.7819205065072107	0.00451423969715728	0.004363027255468702
568	20220708_GM12878R2	20220708_GM12878R2.C72	Human	HG001	7	11		78644	61936	2460.0	2663.74215319039	1112.767572716372	0.011568	0.3992897006595637	0.4108086424971792	0.06584334518266786	0.3687764288637294	0.06879499871096069	0.05289946556070032
569	20220708_GM12878R2	20220708_GM12878R2.C73	Human	HG001	7	12		515231	152527	2431.0	2711.253941925036	1316.516232910441	0.007089	0.4011824324324325	0.4128947206967306	0.06814069639830828	0.4101353173423313	0.4176785061889786	0.1236296740297865
570	20220708_GM12878R2	20220708_GM12878R2.C74	Human	HG001	7	13		798971	244472	1950.0	2209.713247324847	1060.568979875221	0.010629	0.3971902937420179	0.408151940489046	0.06732864303166032	0.2505574989540155	0.5532492246798887	0.1606129215816116
571	20220708_GM12878R2	20220708_GM12878R2.C75	Human	HG001	7	14		790306	208378	1955.0	2234.729539586713	1105.24739146851	0.004351	0.3973936431235208	0.4089213189342452	0.06845879313144895	0.2708672107313465	0.5443786046802657	0.1386033033202687
572	20220708_GM12878R2	20220708_GM12878R2.C76	Human	HG001	7	15		640035	212145	2207.0	2488.181724763723	1199.945856702265	0.008876	0.3975069252077562	0.4087868218764157	0.0669531603214158	0.2523129935963191	0.4864061870225334	0.1582610873483913
573	20220708_GM12878R2	20220708_GM12878R2.C77	Human	HG001	7	16		362472	187042	2025.0	2273.090936794944	1041.990820742551	0.007790999999999999	0.3977695167286245	0.4088547504710233	0.06682367674082575	0.2667226957115219	0.2634101749877265	0.1308325279557887
574	20220708_GM12878R2	20220708_GM12878R2.C78	Human	HG001	7	18		3555	3374	1975.0	2206.509187907528	1026.026128153459	0.054553	0.4004431321873991	0.4124333022660936	0.06848670702089385	0.9968779269434904	0.00262045774318724	0.00248180772963083
575	20220708_GM12878R2	20220708_GM12878R2.C79	Human	HG001	8	9		151620	63849	2674.0	2946.535341195633	1366.019494889862	0.009334	0.3994186046511628	0.4106740119624056	0.06576357490651613	0.4631896779303062	0.1441267042223152	0.05848673947241131
576	20220708_GM12878R2	20220708_GM12878R2.C80	Human	HG001	8	11		582925	232855	2129.0	2420.826505765391	1161.333996252334	0.021515	0.3974458204334365	0.408582026637607	0.06659078713500625	0.2726016572215574	0.4661380050566805	0.1680164254883479
577	20220708_GM12878R2	20220708_GM12878R2.C81	Human	HG001	8	12		674001	216679	2105.0	2403.687117810217	1169.535799640149	0.006202	0.3972687771570453	0.4083114505379577	0.06660338782617736	0.2972712633724636	0.5239870551275485	0.1546918767161613
578	20220708_GM12878R2	20220708_GM12878R2.C82	Human	HG001	8	13		142357	72035	1902.0	2159.123079058791	997.0662660673182	0.026899	0.3944082519001086	0.4050081050414741	0.06530143636655086	0.5153963590275378	0.1028143772231366	0.04980110337485937
579	20220708_GM12878R2	20220708_GM12878R2.C83	Human	HG001	8	15		118497	61609	2353.0	2619.780941096268	1207.483270466675	0.28447	0.4015444015444015	0.4120113636101162	0.06560642845820881	0.6371546984132226	0.1030801102998512	0.04968962552083129
580	20220708_GM12878R2	20220708_GM12878R2.C84	Human	HG001	8	16		637599	191952	2231.0	2524.71722097191	1221.576466948923	0.011464	0.3987485908657008	0.4100338384577247	0.06720893291452612	0.3368045617665837	0.5068931000030267	0.1437983781352586
581	20220708_GM12878R2	20220708_GM12878R2.C85	Human	HG001	8	18		506623	168961	2270.0	2550.821272364628	1202.482219486999	0.002697	0.3971447112264763	0.4082315543628983	0.0660268800461878	0.2345843918332699	0.414805625970726	0.1293126974560259
582	20220817_HG001	20220817_HG001.C01	Human	HG001	19	6		281132	127714	1778.5	1989.196955697887	891.5482518814628	0.003019	0.3963679945190131	0.4072229511454052	0.06767546896792051	0.2469128664293325	0.1790249483561838	0.07842541969965608
583	20220817_HG001	20220817_HG001.C02	Human	HG001	19	9		331802	168993	1669.0	1879.255412946099	843.4489604507922	0.004912	0.3956766917293233	0.4066904112278338	0.06836693952832693	0.2315222558610854	0.1990983627729711	0.09797956169568944
584	20220817_HG001	20220817_HG001.C03	Human	HG001	19	11		203306	110180	2189.0	2426.532510437466	1082.186390111233	0.003449	0.3961926355754306	0.4076003358024544	0.06642576459344712	0.2759020667970398	0.1639842484925126	0.08239320020784323
585	20220817_HG001	20220817_HG001.C04	Human	HG001	19	12		318465	147324	1818.0	2067.914813608102	993.4263174512292	0.002556	0.3965406637825851	0.4080002939856361	0.06819860962254727	0.2917525773195876	0.2069231134132249	0.09372854168527288
586	20220817_HG001	20220817_HG001.C05	Human	HG001	19	13		330497	193397	1789.0	2030.620562883602	960.0107661144376	0.297151	0.4044894366197183	0.4153191407080277	0.06921686318558815	0.3475167756319809	0.2169245216837836	0.1182704455625676
587	20220817_HG001	20220817_HG001.C06	Human	HG001	19	15		250797	109954	2037.0	2335.652363715736	1178.053497920783	0.005190999999999999	0.3974105539395967	0.4093275993313492	0.06827628539064827	0.3441425069332046	0.1835985866305917	0.08012583688642652
588	20220817_HG001	20220817_HG001.C07	Human	HG001	19	18		248370	95503	2132.0	2460.62714260285	1279.373361562475	0.004392	0.3985706432105552	0.4097768049378968	0.06801034189002145	0.3533213287524442	0.1848601897887969	0.0722945659017985
589	20220817_HG001	20220817_HG001.C08	Human	HG001	21	6		169681	67320	2629.0	2982.424658348188	1521.199877894632	0.097162	0.4119199618393197	0.423852318450164	0.07088945188638497	0.4940859713013976	0.1515514860308307	0.06114847301983445
590	20220817_HG001	20220817_HG001.C09	Human	HG001	21	9		252899	99678	2136.0	2456.310038323401	1275.380723003557	0.003249	0.3998519061937315	0.4119715072707674	0.06942827629794272	0.4126695787307321	0.1898127203843616	0.07584967845453544
591	20220817_HG001	20220817_HG001.C10	Human	HG001	21	11		328814	191892	1828.0	2086.021897734142	998.0296796064147	0.32846	0.4052964881980426	0.4159397665643005	0.0689581831306109	0.3754826149847195	0.2233152783005727	0.1180319510801288
592	20220817_HG001	20220817_HG001.C11	Human	HG001	21	12		242006	127516	2050.0	2364.309670943254	1210.015510058301	0.161369	0.4074725366461471	0.4187981487420617	0.07035360800934991	0.4541862268849247	0.1804914814928575	0.09119846476380404
593	20220817_HG001	20220817_HG001.C12	Human	HG001	21	13		201273	77604	2366.0	2714.493093139529	1414.951126366891	0.008241	0.402403007730799	0.4144535489408861	0.06863439290820864	0.4452334457660216	0.1625944593152114	0.06461685344457359
594	20220817_HG001	20220817_HG001.C13	Human	HG001	21	14		169805	46206	2180.5	2525.345279833788	1355.054858231955	0.00571	0.3953847726500115	0.4080795597839763	0.06931271613047071	0.7627811860940695	0.1282706263555153	0.03589602725782488
595	20220817_HG001	20220817_HG001.C14	Human	HG001	21	15		333006	133439	1765.0	2008.157675042529	960.2680788629426	0.003266	0.3966480446927375	0.4079405545302132	0.06871895602335143	0.2616807640268074	0.2096415321480307	0.0819554230482943
596	20220817_HG001	20220817_HG001.C15	Human	HG001	21	18		351898	142814	1605.0	1790.136002072626	765.9921416739708	0.003261	0.3944535503112275	0.4056899399435688	0.06852751686765568	0.2403236064070519	0.2015427868702185	0.07834180165696622
597	20220817_HG001	20220817_HG001.C16	Human	HG001	22	6		687	596	3033.0	3330.823825503356	1557.629563325774	0.005435	0.4023133622411808	0.4151632713054738	0.06489398611892375	1.59304347826087	0.000766665333264474	0.0006628288664954662
598	20220817_HG001	20220817_HG001.C17	Human	HG001	22	14		183615	94026	2204.5	2524.770850615787	1275.09630451276	0.004084	0.3983957219251337	0.4098293305113598	0.06729879428838753	0.3458740597270393	0.1461363414193003	0.07355988001456093
599	20220817_HG001	20220817_HG001.C18	Human	HG001	23	6		308198	120481	1674.0	1888.488450461069	861.8259791731889	0.003875	0.3958810068649886	0.4073423260484179	0.06920682316051888	0.2972355874376695	0.1848135706830419	0.0703359095473898
600	20220817_HG001	20220817_HG001.C19	Human	HG001	23	9		284072	110832	1894.0	2160.397367186372	1065.535396239247	0.011398	0.3966770508826584	0.4080286460398988	0.06817175769761354	0.3204859501066494	0.1953407327622277	0.07606498094925182
601	20220817_HG001	20220817_HG001.C20	Human	HG001	23	11		323067	104854	1769.0	2033.678314608885	1017.11807714715	0.009409	0.403129314312011	0.4139741147707691	0.06950954399710238	0.4022543774799139	0.2085654934133284	0.06629757881568175
602	20220817_HG001	20220817_HG001.C21	Human	HG001	23	12		276320	126813	1961.0	2231.547159991484	1087.921434696658	0.004326	0.3955617198335645	0.4068236666692417	0.06685188853425746	0.3069772875189827	0.1947214322205149	0.08688300513532737
603	20220817_HG001	20220817_HG001.C22	Human	HG001	23	13		244757	97963	2044.0	2362.171932260139	1229.956315895449	0.039821	0.3975535168195719	0.4089595338628199	0.06846540909756489	0.3519400588707519	0.1783789034808031	0.07185589413402753
604	20220817_HG001	20220817_HG001.C23	Human	HG001	23	14		261845	128957	1899.0	2168.874113076452	1063.075845723969	0.004352	0.3961038961038961	0.4074491841713868	0.06812491971117192	0.2697545220700027	0.1769594186670486	0.08622795087341174
